Network;Station;locid;locid_int;chan;locidchan;longname;sensor;sps;orientation;type;longnamesps;Units;detector;mode;output;gaintype
XB;ELYHK;72;72;RYD;72_RYD;Overtemperature_Limit_Register;Overtemperature_Limit_Register;<0.01;D;Transmitted_raw_data;Overtemperature_Limit_Register_<0.01;Counts;Overtemperature_Limit_Register;N-A;N-A;Undefined
XB;ELYHK;73;73;LYE;73_LYE;Executive_Register;Executive_Register;1;E;Transmitted_raw_data;Executive_Register_1;Counts;Executive_Register;N-A;N-A;Undefined
XB;ELYHK;73;73;VYE;73_VYE;Executive_Register;Executive_Register;0.1;E;Transmitted_raw_data;Executive_Register_0.1;Counts;Executive_Register;N-A;N-A;Undefined
XB;ELYHK;73;73;UYE;73_UYE;Executive_Register;Executive_Register;0.01;E;Transmitted_raw_data;Executive_Register_0.01;Counts;Executive_Register;N-A;N-A;Undefined
XB;ELYHK;73;73;RYE;73_RYE;Executive_Register;Executive_Register;<0.01;E;Transmitted_raw_data;Executive_Register_<0.01;Counts;Executive_Register;N-A;N-A;Undefined
XB;ELYHK;74;74;LYF;74_LYF;Preset_Quad_Step_Register;Preset_Quad_Step_Register;1;F;Transmitted_raw_data;Preset_Quad_Step_Register_1;Counts;Preset_Quad_Step_Register;N-A;N-A;Undefined
XB;ELYHK;74;74;VYF;74_VYF;Preset_Quad_Step_Register;Preset_Quad_Step_Register;0.1;F;Transmitted_raw_data;Preset_Quad_Step_Register_0.1;Counts;Preset_Quad_Step_Register;N-A;N-A;Undefined
XB;ELYHK;74;74;UYF;74_UYF;Preset_Quad_Step_Register;Preset_Quad_Step_Register;0.01;F;Transmitted_raw_data;Preset_Quad_Step_Register_0.01;Counts;Preset_Quad_Step_Register;N-A;N-A;Undefined
XB;ELYHK;74;74;RYF;74_RYF;Preset_Quad_Step_Register;Preset_Quad_Step_Register;<0.01;F;Transmitted_raw_data;Preset_Quad_Step_Register_<0.01;Counts;Preset_Quad_Step_Register;N-A;N-A;Undefined
XB;ELYHK;02;2;LMA;02_LMA;SP-HK1-MPOS1;SP-HK1-MPOS1;1;A;Transmitted_raw_data;SP-HK1-MPOS1_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;02;2;VMA;02_VMA;SP-HK1-MPOS2;SP-HK1-MPOS2;0.1;A;Transmitted_raw_data;SP-HK1-MPOS2_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;02;2;UMA;02_UMA;SP-HK1-MPOS3;SP-HK1-MPOS3;0.01;A;Transmitted_raw_data;SP-HK1-MPOS3_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;03;3;LMA;03_LMA;SP-HK2-MPOS1;SP-HK2-MPOS1;1;A;Transmitted_raw_data;SP-HK2-MPOS1_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;03;3;VMA;03_VMA;SP-HK2-MPOS2;SP-HK2-MPOS2;0.1;A;Transmitted_raw_data;SP-HK2-MPOS2_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;03;3;UMA;03_UMA;SP-HK2-MPOS3;SP-HK2-MPOS3;0.01;A;Transmitted_raw_data;SP-HK2-MPOS3_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;04;4;LEV;04_LEV;SEIS-DC+13VV;SEIS-DC+13VV;1;V;Transmitted_raw_data;SEIS-DC+13VV_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;04;4;VEV;04_VEV;SEIS-DC+13VV;SEIS-DC+13VV;0.1;V;Transmitted_raw_data;SEIS-DC+13VV_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;04;4;UEV;04_UEV;SEIS-DC+13VV;SEIS-DC+13VV;0.01;V;Transmitted_raw_data;SEIS-DC+13VV_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;05;5;LYO;05_LYO;CAL1-HKT;CAL1-HKT;1;O;Transmitted_raw_data;CAL1-HKT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;05;5;VYO;05_VYO;CAL1-HKT;CAL1-HKT;0.1;O;Transmitted_raw_data;CAL1-HKT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;05;5;UYO;05_UYO;CAL1-HKT;CAL1-HKT;0.01;O;Transmitted_raw_data;CAL1-HKT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;06;6;LMB;06_LMB;SP-HK1-MPOS2;SP-HK1-MPOS2;1;B;Transmitted_raw_data;SP-HK1-MPOS2_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;06;6;VMB;06_VMB;SP-HK1-MPOS3;SP-HK1-MPOS3;0.1;B;Transmitted_raw_data;SP-HK1-MPOS3_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;06;6;UMB;06_UMB;SP-HK1-MPOS4;SP-HK1-MPOS4;0.01;B;Transmitted_raw_data;SP-HK1-MPOS4_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;07;7;LMB;07_LMB;SP-HK2-MPOS2;SP-HK2-MPOS2;1;B;Transmitted_raw_data;SP-HK2-MPOS2_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;07;7;VMB;07_VMB;SP-HK2-MPOS3;SP-HK2-MPOS3;0.1;B;Transmitted_raw_data;SP-HK2-MPOS3_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;07;7;UMB;07_UMB;SP-HK2-MPOS4;SP-HK2-MPOS4;0.01;B;Transmitted_raw_data;SP-HK2-MPOS4_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;08;8;LEA;08_LEA;SEIS-DC+15VA;SEIS-DC+15VA;1;A;Transmitted_raw_data;SEIS-DC+15VA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;08;8;VEA;08_VEA;SEIS-DC+15VA;SEIS-DC+15VA;0.1;A;Transmitted_raw_data;SEIS-DC+15VA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;08;8;UEA;08_UEA;SEIS-DC+15VA;SEIS-DC+15VA;0.01;A;Transmitted_raw_data;SEIS-DC+15VA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;09;9;LK1;09_LK1;VBB2-PXT;VBB2-PXT;1;1;Transmitted_raw_data;VBB2-PXT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;09;9;VK1;09_VK1;VBB2-PXT;VBB2-PXT;0.1;1;Transmitted_raw_data;VBB2-PXT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;09;9;UK1;09_UK1;VBB2-PXT;VBB2-PXT;0.01;1;Transmitted_raw_data;VBB2-PXT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;10;10;LMC;10_LMC;SP-HK1-MPOS3;SP-HK1-MPOS3;1;C;Transmitted_raw_data;SP-HK1-MPOS3_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;10;10;VMC;10_VMC;SP-HK1-MPOS4;SP-HK1-MPOS4;0.1;C;Transmitted_raw_data;SP-HK1-MPOS4_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;10;10;UMC;10_UMC;SP-HK1-MPOS5;SP-HK1-MPOS5;0.01;C;Transmitted_raw_data;SP-HK1-MPOS5_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;11;11;LMC;11_LMC;SP-HK2-MPOS3;SP-HK2-MPOS3;1;C;Transmitted_raw_data;SP-HK2-MPOS3_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;11;11;VMC;11_VMC;SP-HK2-MPOS4;SP-HK2-MPOS4;0.1;C;Transmitted_raw_data;SP-HK2-MPOS4_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;11;11;UMC;11_UMC;SP-HK2-MPOS5;SP-HK2-MPOS5;0.01;C;Transmitted_raw_data;SP-HK2-MPOS5_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;12;12;LEV;12_LEV;SEIS-DC-13VV;SEIS-DC-13VV;1;V;Transmitted_raw_data;SEIS-DC-13VV_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;12;12;VEV;12_VEV;SEIS-DC-13VV;SEIS-DC-13VV;0.1;V;Transmitted_raw_data;SEIS-DC-13VV_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;12;12;UEV;12_UEV;SEIS-DC-13VV;SEIS-DC-13VV;0.01;V;Transmitted_raw_data;SEIS-DC-13VV_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;13;13;LK1;13_LK1;VBB3-PXT;VBB3-PXT;1;1;Transmitted_raw_data;VBB3-PXT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;13;13;VK1;13_VK1;VBB3-PXT;VBB3-PXT;0.1;1;Transmitted_raw_data;VBB3-PXT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;13;13;UK1;13_UK1;VBB3-PXT;VBB3-PXT;0.01;1;Transmitted_raw_data;VBB3-PXT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;14;14;LKP;14_LKP;SP-HK1-TEMP-FB;SP-HK1-TEMP-FB;1;P;Transmitted_raw_data;SP-HK1-TEMP-FB_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;14;14;VKP;14_VKP;SP-HK1-TEMP-FB;SP-HK1-TEMP-FB;0.1;P;Transmitted_raw_data;SP-HK1-TEMP-FB_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;14;14;UKP;14_UKP;SP-HK1-TEMP-FB;SP-HK1-TEMP-FB;0.01;P;Transmitted_raw_data;SP-HK1-TEMP-FB_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;15;15;LKP;15_LKP;SP-HK2-TEMP-FBE;SP-HK2-TEMP-FBE;1;P;Transmitted_raw_data;SP-HK2-TEMP-FBE_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;15;15;VKP;15_VKP;SP-HK2-TEMP-FBE;SP-HK2-TEMP-FBE;0.1;P;Transmitted_raw_data;SP-HK2-TEMP-FBE_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;15;15;UKP;15_UKP;SP-HK2-TEMP-FBE;SP-HK2-TEMP-FBE;0.01;P;Transmitted_raw_data;SP-HK2-TEMP-FBE_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;16;16;LEA;16_LEA;SEIS-DC-15VA;SEIS-DC-15VA;1;A;Transmitted_raw_data;SEIS-DC-15VA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;16;16;VEA;16_VEA;SEIS-DC-15VA;SEIS-DC-15VA;0.1;A;Transmitted_raw_data;SEIS-DC-15VA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;16;16;UEA;16_UEA;SEIS-DC-15VA;SEIS-DC-15VA;0.01;A;Transmitted_raw_data;SEIS-DC-15VA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;17;17;LK2;17_LK2;VBB3-HKT;VBB3-HKT;1;2;Transmitted_raw_data;VBB3-HKT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;17;17;VK2;17_VK2;VBB3-HKT;VBB3-HKT;0.1;2;Transmitted_raw_data;VBB3-HKT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;17;17;UK2;17_UK2;VBB3-HKT;VBB3-HKT;0.01;2;Transmitted_raw_data;VBB3-HKT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;17;17;LEV;17_LEV;SEIS-DC+7VAV;SEIS-DC+7VAV;1;V;Transmitted_raw_data;SEIS-DC+7VAV_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;17;17;VEV;17_VEV;SEIS-DC+7VAV;SEIS-DC+7VAV;0.1;V;Transmitted_raw_data;SEIS-DC+7VAV_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;17;17;UEV;17_UEV;SEIS-DC+7VAV;SEIS-DC+7VAV;0.01;V;Transmitted_raw_data;SEIS-DC+7VAV_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;19;19;LK1;19_LK1;SP-HK1-SP1-TEMP;SP-HK1-SP1-TEMP;1;1;Transmitted_raw_data;SP-HK1-SP1-TEMP_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;19;19;VK1;19_VK1;SP-HK1-SP1-TEMP;SP-HK1-SP1-TEMP;0.1;1;Transmitted_raw_data;SP-HK1-SP1-TEMP_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;19;19;UK1;19_UK1;SP-HK1-SP1-TEMP;SP-HK1-SP1-TEMP;0.01;1;Transmitted_raw_data;SP-HK1-SP1-TEMP_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;20;20;LK2;20_LK2;SP-HK2-SP1-TEMPE;SP-HK2-SP1-TEMPE;1;2;Transmitted_raw_data;SP-HK2-SP1-TEMPE_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;20;20;VK2;20_VK2;SP-HK2-SP1-TEMPE;SP-HK2-SP1-TEMPE;0.1;2;Transmitted_raw_data;SP-HK2-SP1-TEMPE_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;20;20;UK2;20_UK2;SP-HK2-SP1-TEMPE;SP-HK2-SP1-TEMPE;0.01;2;Transmitted_raw_data;SP-HK2-SP1-TEMPE_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;21;21;LEA;21_LEA;SEIS-DC+7VAA;SEIS-DC+7VAA;1;A;Transmitted_raw_data;SEIS-DC+7VAA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;21;21;VEA;21_VEA;SEIS-DC+7VAA;SEIS-DC+7VAA;0.1;A;Transmitted_raw_data;SEIS-DC+7VAA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;21;21;UEA;21_UEA;SEIS-DC+7VAA;SEIS-DC+7VAA;0.01;A;Transmitted_raw_data;SEIS-DC+7VAA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;22;22;LK2;22_LK2;VBB1-HKT;VBB1-HKT;1;2;Transmitted_raw_data;VBB1-HKT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;22;22;VK2;22_VK2;VBB1-HKT;VBB1-HKT;0.1;2;Transmitted_raw_data;VBB1-HKT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;22;22;UK2;22_UK2;VBB1-HKT;VBB1-HKT;0.01;2;Transmitted_raw_data;VBB1-HKT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;23;23;LK1;23_LK1;SP-HK1-SP2-TEMP;SP-HK1-SP2-TEMP;1;1;Transmitted_raw_data;SP-HK1-SP2-TEMP_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;23;23;VK1;23_VK1;SP-HK1-SP2-TEMP;SP-HK1-SP2-TEMP;0.1;1;Transmitted_raw_data;SP-HK1-SP2-TEMP_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;23;23;UK1;23_UK1;SP-HK1-SP2-TEMP;SP-HK1-SP2-TEMP;0.01;1;Transmitted_raw_data;SP-HK1-SP2-TEMP_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;24;24;LK2;24_LK2;SP-HK2-SP2-TEMPE;SP-HK2-SP2-TEMPE;1;2;Transmitted_raw_data;SP-HK2-SP2-TEMPE_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;24;24;VK2;24_VK2;SP-HK2-SP2-TEMPE;SP-HK2-SP2-TEMPE;0.1;2;Transmitted_raw_data;SP-HK2-SP2-TEMPE_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;24;24;UK2;24_UK2;SP-HK2-SP2-TEMPE;SP-HK2-SP2-TEMPE;0.01;2;Transmitted_raw_data;SP-HK2-SP2-TEMPE_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;25;25;LEV;25_LEV;SEIS-DC-10VV;SEIS-DC-10VV;1;V;Transmitted_raw_data;SEIS-DC-10VV_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;25;25;VEV;25_VEV;SEIS-DC-10VV;SEIS-DC-10VV;0.1;V;Transmitted_raw_data;SEIS-DC-10VV_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;25;25;UEV;25_UEV;SEIS-DC-10VV;SEIS-DC-10VV;0.01;V;Transmitted_raw_data;SEIS-DC-10VV_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;26;26;LK2;26_LK2;VBB2-HKT;VBB2-HKT;1;2;Transmitted_raw_data;VBB2-HKT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;26;26;VK2;26_VK2;VBB2-HKT;VBB2-HKT;0.1;2;Transmitted_raw_data;VBB2-HKT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;26;26;UK2;26_UK2;VBB2-HKT;VBB2-HKT;0.01;2;Transmitted_raw_data;VBB2-HKT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;27;27;LK1;27_LK1;SP-HK1-SP3-TEMP;SP-HK1-SP3-TEMP;1;1;Transmitted_raw_data;SP-HK1-SP3-TEMP_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;27;27;VK1;27_VK1;SP-HK1-SP3-TEMP;SP-HK1-SP3-TEMP;0.1;1;Transmitted_raw_data;SP-HK1-SP3-TEMP_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;27;27;UK1;27_UK1;SP-HK1-SP3-TEMP;SP-HK1-SP3-TEMP;0.01;1;Transmitted_raw_data;SP-HK1-SP3-TEMP_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;28;28;LK2;28_LK2;SP-HK2-SP3-TEMPE;SP-HK2-SP3-TEMPE;1;2;Transmitted_raw_data;SP-HK2-SP3-TEMPE_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;28;28;VK2;28_VK2;SP-HK2-SP3-TEMPE;SP-HK2-SP3-TEMPE;0.1;2;Transmitted_raw_data;SP-HK2-SP3-TEMPE_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;28;28;UK2;28_UK2;SP-HK2-SP3-TEMPE;SP-HK2-SP3-TEMPE;0.01;2;Transmitted_raw_data;SP-HK2-SP3-TEMPE_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;29;29;LEA;29_LEA;SEIS-DC-10VA;SEIS-DC-10VA;1;A;Transmitted_raw_data;SEIS-DC-10VA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;29;29;VEA;29_VEA;SEIS-DC-10VA;SEIS-DC-10VA;0.1;A;Transmitted_raw_data;SEIS-DC-10VA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;29;29;UEA;29_UEA;SEIS-DC-10VA;SEIS-DC-10VA;0.01;A;Transmitted_raw_data;SEIS-DC-10VA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;30;30;LK1;30_LK1;VBB1-PXT;VBB1-PXT;1;1;Transmitted_raw_data;VBB1-PXT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;30;30;VK1;30_VK1;VBB1-PXT;VBB1-PXT;0.1;1;Transmitted_raw_data;VBB1-PXT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;30;30;UK1;30_UK1;VBB1-PXT;VBB1-PXT;0.01;1;Transmitted_raw_data;VBB1-PXT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;31;31;LEV;31_LEV;SP-HK1+VREF;SP-HK1+VREF;1;V;Transmitted_raw_data;SP-HK1+VREF_1;Counts;SP-HK1+VREF;Undefined;Undefined;Undefined
XB;ELYHK;31;31;VEV;31_VEV;SP-HK1+VREF;SP-HK1+VREF;0.1;V;Transmitted_raw_data;SP-HK1+VREF_0.1;Counts;SP-HK1+VREF;Undefined;Undefined;Undefined
XB;ELYHK;31;31;UEV;31_UEV;SP-HK1+VREF;SP-HK1+VREF;0.01;V;Transmitted_raw_data;SP-HK1+VREF_0.01;Counts;SP-HK1+VREF;Undefined;Undefined;Undefined
XB;ELYHK;32;32;LEV;32_LEV;SP-HK2-VREF;SP-HK2-VREF;1;V;Transmitted_raw_data;SP-HK2-VREF_1;Counts;SP-HK2-VREF;Undefined;Undefined;Undefined
XB;ELYHK;32;32;VEV;32_VEV;SP-HK2-VREF;SP-HK2-VREF;0.1;V;Transmitted_raw_data;SP-HK2-VREF_0.1;Counts;SP-HK2-VREF;Undefined;Undefined;Undefined
XB;ELYHK;32;32;UEV;32_UEV;SP-HK2-VREF;SP-HK2-VREF;0.01;V;Transmitted_raw_data;SP-HK2-VREF_0.01;Counts;SP-HK2-VREF;Undefined;Undefined;Undefined
XB;ELYHK;33;33;LKA;33_LKA;ACQ-HKT;ACQ-HKT;1;A;Transmitted_raw_data;ACQ-HKT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;33;33;VKA;33_VKA;ACQ-HKT;ACQ-HKT;0.1;A;Transmitted_raw_data;ACQ-HKT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;33;33;UKA;33_UKA;ACQ-HKT;ACQ-HKT;0.01;A;Transmitted_raw_data;ACQ-HKT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;34;34;LEV;34_LEV;SEIS-DC+1V2VA;SEIS-DC+1V2VA;1;V;Transmitted_raw_data;SEIS-DC+1V2VA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;34;34;VEV;34_VEV;SEIS-DC+1V2VA;SEIS-DC+1V2VA;0.1;V;Transmitted_raw_data;SEIS-DC+1V2VA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;34;34;UEV;34_UEV;SEIS-DC+1V2VA;SEIS-DC+1V2VA;0.01;V;Transmitted_raw_data;SEIS-DC+1V2VA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;35;35;LEV;35_LEV;SEIS-AC+5VREF;SEIS-AC+5VREF;1;V;Transmitted_raw_data;SEIS-AC+5VREF_1;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;35;35;VEV;35_VEV;SEIS-AC+5VREF;SEIS-AC+5VREF;0.1;V;Transmitted_raw_data;SEIS-AC+5VREF_0.1;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;35;35;UEV;35_UEV;SEIS-AC+5VREF;SEIS-AC+5VREF;0.01;V;Transmitted_raw_data;SEIS-AC+5VREF_0.01;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;36;36;LEA;36_LEA;SEIS-DC+1V2VA;SEIS-DC+1V2VA;1;A;Transmitted_raw_data;SEIS-DC+1V2VA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;36;36;VEA;36_VEA;SEIS-DC+1V2VA;SEIS-DC+1V2VA;0.1;A;Transmitted_raw_data;SEIS-DC+1V2VA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;36;36;UEA;36_UEA;SEIS-DC+1V2VA;SEIS-DC+1V2VA;0.01;A;Transmitted_raw_data;SEIS-DC+1V2VA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;37;37;LKD;37_LKD;DC-HKT;DC-HKT;1;D;Transmitted_raw_data;DC-HKT_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;37;37;VKD;37_VKD;DC-HKT;DC-HKT;0.1;D;Transmitted_raw_data;DC-HKT_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;37;37;UKD;37_UKD;DC-HKT;DC-HKT;0.01;D;Transmitted_raw_data;DC-HKT_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYHK;38;38;LEA;38_LEA;SEIS-DC+3V3VA;SEIS-DC+3V3VA;1;A;Transmitted_raw_data;SEIS-DC+3V3VA_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;38;38;VEA;38_VEA;SEIS-DC+3V3VA;SEIS-DC+3V3VA;0.1;A;Transmitted_raw_data;SEIS-DC+3V3VA_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;38;38;UEA;38_UEA;SEIS-DC+3V3VA;SEIS-DC+3V3VA;0.01;A;Transmitted_raw_data;SEIS-DC+3V3VA_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;39;39;LEV;39_LEV;SEIS-AC-6VSV;SEIS-AC-6VSV;1;V;Transmitted_raw_data;SEIS-AC-6VSV_1;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;39;39;VEV;39_VEV;SEIS-AC-6VSV;SEIS-AC-6VSV;0.1;V;Transmitted_raw_data;SEIS-AC-6VSV_0.1;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;39;39;UEV;39_UEV;SEIS-AC-6VSV;SEIS-AC-6VSV;0.01;V;Transmitted_raw_data;SEIS-AC-6VSV_0.01;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;40;40;LEV;40_LEV;SEIS-DC+3V3V;SEIS-DC+3V3V;1;V;Transmitted_raw_data;SEIS-DC+3V3V_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;40;40;VEV;40_VEV;SEIS-DC+3V3V;SEIS-DC+3V3V;0.1;V;Transmitted_raw_data;SEIS-DC+3V3V_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;40;40;UEV;40_UEV;SEIS-DC+3V3V;SEIS-DC+3V3V;0.01;V;Transmitted_raw_data;SEIS-DC+3V3V_0.01;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;41;41;LEV;41_LEV;SEIS-AC+6VSV;SEIS-AC+6VSV;1;V;Transmitted_raw_data;SEIS-AC+6VSV_1;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;41;41;VEV;41_VEV;SEIS-AC+6VSV;SEIS-AC+6VSV;0.1;V;Transmitted_raw_data;SEIS-AC+6VSV_0.1;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;41;41;UEV;41_UEV;SEIS-AC+6VSV;SEIS-AC+6VSV;0.01;V;Transmitted_raw_data;SEIS-AC+6VSV_0.01;Counts;Acquisition;SEIS-AC;Acquisition;Undefined
XB;ELYHK;42;42;LEV;42_LEV;SEIS-DC-5VV;SEIS-DC-5VV;1;V;Transmitted_raw_data;SEIS-DC-5VV_1;Counts;Leveling;SEIS-DC;Leveling;Undefined
XB;ELYHK;42;42;VEV;42_VEV;SEIS-DC-5VV;SEIS-DC-5VV;0.1;V;Transmitted_raw_data;SEIS-DC-5VV_0.1;Counts;Leveling;SEIS-DC;Leveling;Undefined
